name,amenity,main_cuisine,lat,lon,has_outdoor_seating,has_wifi,is_wheelchair_accessible
El Senador,restaurant,unknown,40.4148449,-3.7034978,False,False,False
Namaste India,restaurant,indian,40.3928253,-3.7072178,False,False,False
Orale Burrito,restaurant,mexican,40.3982089,-3.7020352,False,False,False
Bar Moraleda,cafe,unknown,40.4245227,-3.7282399,False,False,False
Bar San Pol,cafe,unknown,40.4242459,-3.7274451,False,False,False
La Fonda Lironda,restaurant,unknown,40.426087,-3.6922322,False,False,False
100 Montaditos,restaurant,sandwich,40.479755,-3.7075219,False,False,False
Tacita de Plata,cafe,unknown,40.416116,-3.7074484,False,False,False
Fuku,restaurant,japanese,40.4311225,-3.6874096,False,False,False
Bar Don Amable,bar,unknown,40.3732381,-3.7544629,False,False,False
Sidreria El Valle,restaurant,unknown,40.4311226,-3.713041,False,False,False
Cafeteria La Florida,cafe,unknown,40.3708708,-3.7531073,False,False,False
Torres II,restaurant,unknown,40.3702824,-3.7532878,False,False,False
Tía Marta,bar,unknown,40.3701024,-3.7540561,False,False,False
La Avenida,restaurant,unknown,40.3695335,-3.7533685,False,False,False
El Álamo,restaurant,unknown,40.3693147,-3.7534093,False,False,False
Venta,restaurant,unknown,40.3688954,-3.7536796,False,False,False
Bar Gilarranz,bar,unknown,40.3687537,-3.7545865,False,False,False
El Encuentro,bar,unknown,40.3685433,-3.7559869,False,False,False
Le Moulin,cafe,unknown,40.4563203,-3.7049246,False,False,False
La Villa,restaurant,chinese,40.4572598,-3.701005,False,False,False
Abanico,cafe,unknown,40.4581342,-3.7016022,False,False,False
Inti de Oro,restaurant,unknown,40.4157868,-3.6988703,False,False,False
La vaca argentina,restaurant,unknown,40.4160565,-3.6988338,False,False,False
La Pulperia de Mila,restaurant,unknown,40.4220716,-3.6858589,False,False,False
Arcade,restaurant,unknown,40.4573094,-3.7001522,False,False,False
Toro Burger,restaurant,burger,40.4537356,-3.699333,False,False,False
El Garrotín,restaurant,unknown,40.454456,-3.6990918,False,False,False
La Rollerie,restaurant,unknown,40.4164018,-3.6699474,False,False,False
El jardín de Baco 2,restaurant,unknown,40.3799227,-3.6057539,False,False,False
Honest Greens,restaurant,organic,40.4193702,-3.6988574,False,False,False
Honest Greens,restaurant,organic,40.4476952,-3.6939014,False,False,True
Honest Greens,restaurant,organic,40.4770986,-3.6894285,False,False,False
Can Punyetes,restaurant,unknown,40.414626,-3.6968173,False,False,False
Santo SAM,restaurant,unknown,40.4241526,-3.6775464,False,False,False
EatMyTrip Brunch & Cocktails,restaurant,brunch,40.4129869,-3.7135257,False,False,False
Naked & Sated Bakery,restaurant,unknown,40.3950106,-3.6950272,False,False,False
Naked & Sated: Preciados,restaurant,unknown,40.4184488,-3.7053911,False,False,False
Naked & Sated: Serrano,restaurant,unknown,40.4353985,-3.6862958,False,False,False
Pastelería América - dos,cafe,unknown,40.406571,-3.6791744,False,False,True
IndThai,restaurant,indian,40.457383,-3.7023816,False,False,False
Sanissimo Gran Via,restaurant,unknown,40.4213734,-3.7027534,False,False,False
Sanissimo Principe Pío,restaurant,unknown,40.4227242,-3.7232986,True,False,False
El Gran Azul,restaurant,unknown,40.45962,-3.6764013,False,False,False
Vips,restaurant,international,40.4576035,-3.6766391,False,False,False
No me llames Dolores,restaurant,unknown,40.4597575,-3.6763946,False,False,False
Paipai,restaurant,unknown,40.4602191,-3.6761201,False,False,False
Enbable,restaurant,unknown,40.4600864,-3.6762355,False,False,False
Marbella,restaurant,unknown,40.4591822,-3.6764557,False,False,False
Ginos,restaurant,italian,40.4576851,-3.6766133,False,False,False
Disco a bar Karaoke,bar,unknown,40.4582226,-3.70063,False,False,False
Granier,cafe,unknown,40.382068,-3.6678365,False,False,False
Davvero,restaurant,italian,40.417215,-3.700878,False,False,False
La Esenccia,cafe,unknown,40.4402089,-3.673366,False,False,False
La Tasquita de Pereira,restaurant,unknown,40.4410448,-3.6724985,False,False,False
El jamón de oro,restaurant,unknown,40.4412998,-3.6721593,False,False,False
Yomar,restaurant,unknown,40.442463,-3.6704477,False,False,False
Sidrería Asgaya,restaurant,regional,40.4026501,-3.7138553,False,False,False
El Bacaro de Fabio,restaurant,unknown,40.413021,-3.7113705,False,False,False
Arturo's,restaurant,unknown,40.3916941,-3.6801792,True,False,False
El Esquinazo,restaurant,unknown,40.4024388,-3.6616438,False,False,False
PizzaKore,restaurant,unknown,40.3933532,-3.6576394,False,False,False
Naki's Urban Food,restaurant,unknown,40.4347159,-3.6351709,False,False,False
Sky Sushi & Ramen,restaurant,sushi,40.4219768,-3.6901268,False,False,False
El Barril del Recoletos,restaurant,fish,40.4220452,-3.6902931,False,False,False
Madrid Oyster Bar,restaurant,seafood,40.4217083,-3.6898996,False,False,False
Las Columnas,restaurant,unknown,40.4216666,-3.6898211,False,False,False
Harrison,bar,unknown,40.4216099,-3.6896982,False,False,False
Red Project,restaurant,sushi,40.4211825,-3.6899329,False,False,False
Los Rotos,restaurant,regional,40.4128773,-3.6950964,False,False,False
La Bistroteca,restaurant,burger,40.4243632,-3.6790882,False,False,False
La Penela,restaurant,unknown,40.4334344,-3.6832219,False,False,False
Can Pizza,restaurant,pizza,40.4325951,-3.6980319,False,False,True
El sur,bar,unknown,40.3803835,-3.6558993,False,False,False
Bar Tomelloso,restaurant,unknown,40.3789728,-3.6575345,False,False,False
La Diavla,restaurant,mexican,40.4213196,-3.6788445,False,False,False
Naked & Sated: Preciados,restaurant,unknown,40.4184379,-3.7053938,False,False,False
Abrazzas,restaurant,chicken,40.3896456,-3.7340386,True,False,False
Shiray,restaurant,unknown,40.437551,-3.6266628,False,False,False
Pizza Lobby,restaurant,pizza,40.4741799,-3.7188303,False,False,False
Puerta bisagra,restaurant,unknown,40.4018189,-3.6598445,False,False,False
Bar El colombiano,bar,unknown,40.3965599,-3.6604759,False,False,False
Sushi Tomo,restaurant,sushi,40.3766801,-3.7686344,False,False,False
Churrería Hermanos Moreno,cafe,churro,40.3777223,-3.7684797,False,False,False
Beatriz,cafe,unknown,40.3775051,-3.7688165,True,False,False
Cafetería Caybu,cafe,unknown,40.427797,-3.6883472,False,False,False
,cafe,unknown,40.5396152,-3.6936415,False,False,False
LobByto Cocktail Bar,bar,unknown,40.4159077,-3.699693,False,False,True
Casa Lobo,restaurant,spanish,40.4159552,-3.6996547,False,False,False
El Edén Gastrobar,restaurant,brunch,40.4239135,-3.7109427,False,False,True
Rowok,restaurant,unknown,40.3971541,-3.6678746,False,False,False
Reina del Quinche,restaurant,ecuadorian,40.4615387,-3.6973602,False,False,False
La Cabaña Tetuán,restaurant,paraguyan,40.4616884,-3.6972946,False,False,False
Gago Restaurante,restaurant,spanish,40.4640846,-3.6956647,False,False,False
Restaurante Copete,restaurant,unknown,40.4477905,-3.566537,False,False,False
Ramen Shifu,restaurant,unknown,40.420742,-3.6999565,False,False,False
Bodegas Sanz,bar,unknown,40.4795061,-3.7201565,False,False,False
Juana La Loca,restaurant,unknown,40.4218737,-3.6902566,False,False,False
Citynizer Plaza - Lavapiés,bar,unknown,40.4111381,-3.70598,False,False,False
La Esperanza,restaurant,mediterranean,40.4115343,-3.6994148,False,False,False
MACERA CLUB,bar,unknown,40.4157869,-3.6988285,False,False,False
Enbabia Infused,bar,unknown,40.4155241,-3.7012194,False,False,False
La Fisna Vinos,restaurant,unknown,40.4070349,-3.7007415,False,False,False
Sala de Despiece 2,restaurant,unknown,40.4187331,-3.6995059,False,False,False
Casa Toni,restaurant,unknown,40.4155733,-3.7018756,False,False,False
Tiki Taco Iglesias,restaurant,mexican,40.4351499,-3.6982688,False,False,False
Tiki Taco Guzman,restaurant,mexican,40.4363324,-3.7132263,False,False,False
Tiki Taco,restaurant,mexican,40.427622,-3.7144824,False,False,False
Kausa Madrid,restaurant,peruvian,40.4128349,-3.6983002,False,False,False
Pupusería Madrid Rio Grande Atocha,restaurant,unknown,40.4061276,-3.694906,False,False,False
Bad Company 1920,bar,unknown,40.4209967,-3.7055578,False,False,False
,bar,unknown,40.3828617,-3.7077439,False,False,False
Che Pibita,restaurant,argentinian,40.4439585,-3.6957384,False,False,False
Green Tea Zurbano,restaurant,unknown,40.4391867,-3.6929046,False,False,False
Café de la Cité,bar,unknown,40.4328044,-3.7335212,True,False,False
La Taba,restaurant,spanish,40.4125147,-3.7089122,False,False,False
,restaurant,unknown,40.4356084,-3.7083964,False,False,False
,restaurant,unknown,40.4353144,-3.7103769,False,False,False
,restaurant,italian,40.4368496,-3.7086196,False,False,False
Hello Café,cafe,unknown,40.4743653,-3.6411444,False,False,False
Pizza Delizia,restaurant,pizza,40.4738324,-3.6461314,False,False,False
Defia,cafe,unknown,40.4743721,-3.6396877,False,False,False
Blade's,bar,unknown,40.4716626,-3.6373607,False,False,False
Manolo Bakes,cafe,unknown,40.4692406,-3.6400179,False,False,False
100 Montaditos,restaurant,sandwich,40.4697262,-3.6409674,False,False,False
Sufu Cake,cafe,unknown,40.4139458,-3.6986923,False,False,False
Acid Café,cafe,unknown,40.411878,-3.6949618,False,False,False
Puccias Libertad,restaurant,unknown,40.4207332,-3.6974552,False,False,False
Gin Martini Bar,bar,unknown,40.4104477,-3.701792,False,False,False
"Ruda de Día, Trava de Noche",bar,local,40.4094904,-3.7123754,False,False,False
Taberna El Sur,restaurant,spanish,40.4111046,-3.6995245,False,False,False
El Invernadero Rodrigo de la Calle,restaurant,fine_dining,40.4445956,-3.6989602,False,False,False
Pizzeria Carlos,restaurant,pizza,40.469372,-3.6441448,False,False,False
Ya lo cociné,restaurant,unknown,40.4693463,-3.6442622,False,False,False
Annapurna Tandoori,restaurant,asian,40.4694734,-3.6437283,False,False,False
Inshirah sushi,restaurant,sushi,40.4693078,-3.6443881,False,False,False
Telechino feliz,restaurant,chinese,40.4753248,-3.6492128,False,False,False
True sushi,restaurant,sushi,40.4689269,-3.6931999,False,False,False
Naked & Sated,restaurant,unknown,40.4633444,-3.6906837,False,False,False
Castelnuovo,restaurant,pizza,40.4619362,-3.6914714,False,False,False
Fenrir Metal Madrid,bar,unknown,40.4333414,-3.7146652,False,False,False
Tuareg Heavy Rock Bar,bar,unknown,40.4335143,-3.714641,False,False,False
Moe's,bar,unknown,40.4337949,-3.7147711,False,False,False
Bastard Heavy Rock Bar,bar,unknown,40.4337095,-3.7148796,False,False,False
Gatuperio,bar,unknown,40.4340882,-3.7149867,False,False,True
Hysteria,bar,unknown,40.433354,-3.7148617,False,False,False
The Sinner Metal Bar,bar,unknown,40.4335346,-3.7148987,False,False,False
Kiruna,cafe,unknown,40.4342494,-3.714715,False,False,False
Rockbar,bar,unknown,40.4334987,-3.7147277,False,False,False
Dulce de Chimenea,cafe,unknown,40.4463414,-3.6983786,False,False,False
Bar EL RINCON,restaurant,unknown,40.4906776,-3.6857446,False,False,False
Estilo Poke,restaurant,unknown,40.4373083,-3.6752171,False,False,False
Café Run Run Run,cafe,unknown,40.4417343,-3.7043347,False,False,False
Los Castaños II,restaurant,spanish,40.3862517,-3.6913904,False,False,False
Mochamoó,bar,unknown,40.4354189,-3.7132971,False,False,False
Los Puentes,cafe,unknown,40.3812686,-3.6234907,False,False,False
2 Arcos,restaurant,unknown,40.3812284,-3.6234527,False,False,False
Hermanos Arnanz,restaurant,unknown,40.3808184,-3.6233142,True,False,False
El Mundo,restaurant,chinese,40.3807476,-3.6228638,False,False,False
La Orquídea,restaurant,ecuadorian,40.3805784,-3.6225329,False,False,False
Los Manchegos,cafe,unknown,40.3800799,-3.6219302,True,False,False
100 Montaditos,restaurant,sandwich,40.3780044,-3.6208338,True,False,False
La Choza de David,restaurant,unknown,40.3802257,-3.6215115,True,False,False
El Rincón de Tony,restaurant,unknown,40.3803594,-3.621484,True,False,False
El Campanario,restaurant,unknown,40.3804882,-3.6212092,True,False,False
Emilio's,cafe,unknown,40.3788509,-3.620967,True,False,False
Francés,bar,unknown,40.377679,-3.6212134,True,False,False
La Freiduría,restaurant,unknown,40.3777628,-3.6212377,False,False,False
Saku,restaurant,japanese,40.432043,-3.7017991,False,False,False
La testarruda,restaurant,unknown,40.410695,-3.708495,False,False,False
El rinkoncito,bar,unknown,40.40214,-3.6646584,False,False,False
80's Coffee,cafe,unknown,40.3885234,-3.7308597,True,False,False
Café de Oporto,cafe,unknown,40.3893553,-3.7307763,False,False,False
Bar Salvador,bar,unknown,40.3895452,-3.7305014,False,False,False
Chow Fan,restaurant,chinese,40.3901133,-3.7303743,False,False,False
Cervecería Bavaria,bar,unknown,40.3891479,-3.7296887,False,False,False
Cafetería Clarisas,cafe,unknown,40.3895851,-3.7298297,False,False,False
Cafetería Porfin,cafe,unknown,40.3896912,-3.7296854,False,False,False
BB & πk,bar,unknown,40.388074,-3.7310674,False,False,False
Los Nuevos Alpes 3 (Cervecería Y Cafetería),bar,unknown,40.388144,-3.7311839,False,False,False
El Jalapeño,restaurant,mexican,40.4618808,-3.6865924,False,False,False
Blanco & Negro,cafe,unknown,40.3845837,-3.6416563,False,False,False
Doble R,restaurant,unknown,40.3846914,-3.6418561,False,False,False
María Bonita Río Tacobar,restaurant,unknown,40.3987485,-3.709003,False,False,False
Grosso Napoletano Gluten Free,restaurant,pizza,40.4248272,-3.6956263,False,False,True
Vivari,cafe,unknown,40.3901885,-3.6469183,False,False,False
Karallo,bar,unknown,40.3902123,-3.6469795,False,False,False
El Telegrama de Madrid,cafe,regional,40.4223493,-3.6827088,True,False,False
La Martinuca Mercado San Leopoldo,restaurant,regional,40.4693677,-3.6901828,False,False,False
Vermont,restaurant,unknown,40.4038757,-3.671943,False,False,False
Bar Zoilo,cafe,unknown,40.3714296,-3.618561,False,False,False
Tiki Taco,restaurant,mexican,40.4275876,-3.7144896,False,False,False
La Merecida,cafe,unknown,40.4137667,-3.6999601,False,False,False
Casa Varona,cafe,unknown,40.4136172,-3.6999401,False,False,False
Ambu,cafe,unknown,40.4138499,-3.6997559,False,False,False
La Buena Guarda,restaurant,unknown,40.4137066,-3.697964,False,False,False
Gofio,restaurant,unknown,40.4138642,-3.6982295,False,False,False
Bodega de los Secretos,restaurant,fish,40.4106912,-3.6947928,False,False,False
Starbucks,cafe,coffee_shop,40.4769484,-3.6891403,False,False,False
Grosso Napoletano,restaurant,italian,40.4772006,-3.6894005,False,False,False
Santagloria,cafe,unknown,40.4773375,-3.6893635,False,False,False
Healthy Hunters,restaurant,poke,40.4774533,-3.6890122,False,False,False
Petit Appetit,restaurant,italian,40.4765833,-3.689034,False,False,False
Makan Saj,restaurant,lebanese,40.4772057,-3.6890751,False,False,False
Sibuya,restaurant,japanese,40.4781744,-3.6891549,False,False,False
Lateral,restaurant,unknown,40.4786792,-3.6890173,False,False,False
La Desayunería,cafe,coffee_shop,40.4773564,-3.6890368,False,False,False
Kanbun,restaurant,asian,40.4769953,-3.6894579,False,False,False
Secrets by Farga,restaurant,international,40.4768348,-3.6894984,False,False,False
Ornella,restaurant,italian,40.4785465,-3.6890535,False,False,False
Juan Valdez,cafe,unknown,40.4780826,-3.6888309,False,False,False
Urban Grill,restaurant,unknown,40.4630888,-3.5709055,False,False,False
Lavazza,cafe,coffee_shop,40.4622311,-3.5715737,False,False,False
Chök,cafe,unknown,40.4628142,-3.5712118,False,False,False
La Place,cafe,unknown,40.4634316,-3.5705776,False,False,False
El Buti,restaurant,unknown,40.4164792,-3.7108595,False,False,False
Santagloria,cafe,unknown,40.4630766,-3.6868753,False,False,False
Estamos bien,cafe,unknown,40.4557444,-3.7044718,False,False,False
Cafe Diar,cafe,unknown,40.4617486,-3.6998116,False,False,False
O&OY,restaurant,chinese,40.4068147,-3.5523404,False,False,False
Jardín Cañaveral,restaurant,unknown,40.4052522,-3.5504293,False,False,False
Anauco,restaurant,unknown,40.4086646,-3.5523733,False,False,False
Café di Mario,cafe,unknown,40.4077031,-3.5523646,False,False,False
La Taberna de Lezo,restaurant,unknown,40.407599,-3.5523632,False,False,False
Con Sazón,restaurant,venezuelan,40.4075081,-3.5522908,False,False,False
Gloria Bendita Madrid,restaurant,spanish,40.4161135,-3.7099494,False,False,False
,restaurant,unknown,40.4270456,-3.6722386,False,False,False
Su SuShi,restaurant,sushi,40.4005687,-3.6867982,False,False,False
Tang Chu,restaurant,japanese,40.4221362,-3.7139479,True,False,True
Calle Mayor,restaurant,spanish,40.3693099,-3.7455595,False,False,False
Solo de Croquetas,restaurant,spanish,40.446807,-3.70667,True,False,False
Sole Mio,cafe,unknown,40.4267047,-3.6983661,False,False,False
La Taberna de Peñalver,restaurant,paellas,40.4336745,-3.6747895,True,False,False
Artemisa Café,cafe,unknown,40.3866644,-3.6918663,False,False,False
Brasa Tía Mariama,restaurant,chicken,40.4041874,-3.5650804,False,False,False
La oveja negra,restaurant,unknown,40.3752609,-3.621525,False,False,False
Amor D Madre,restaurant,unknown,40.374562,-3.6264385,False,False,False
Cafetería Correos,restaurant,unknown,40.3767513,-3.6349463,False,False,False
Gran Match Sports Bar,bar,unknown,40.4366943,-3.6623661,False,False,False
La Vaca Argentina,restaurant,argentinian,40.4275007,-3.680732,False,False,False
El Hombre Pez,restaurant,unknown,40.4344413,-3.683103,False,False,False
D' 'Netto,restaurant,burger,40.3877245,-3.7281247,False,False,False
El Sexto Sol,restaurant,mexican,40.3870379,-3.72987,False,False,False
Charrua Nadrid,restaurant,unknown,40.4223458,-3.6939684,False,False,False
StreetXo,restaurant,unknown,40.4299505,-3.6877449,False,False,False
Roof47 - Café & Salón de Té,cafe,unknown,40.4300476,-3.6873486,False,False,False
Derzu,restaurant,unknown,40.4623248,-3.5914765,False,False,False
